AP Ratio,District,Season,Avg Humidity,Crop Name,Transplant,Growth,NDVI_Season_Mean,EVI,LAI,FPAR,LST_Kelvin,Soil_Moisture_mm,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Silt,CN_Ratio,Dominant_Soil_Texture,Rainfall,Temp_Mean,Temp_Max,Temp_Min,Heat_Stress_Days,Wind_Mean,Wind_Max,Rain_Temp_Ratio
2.446581197,Rajbari,Kharif 1,67.5,Beans,June,July to Nov,0.3398006690970099,0.3871508152866756,-964.0703792118792,-964.7136998986912,-1961.5659085969191,15.876646518970118,934.6542363471866,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
5.276041667,Rajbari,Kharif 1,75.0,Chalkumra,March,April to July,0.3398006690970099,0.3871508152866756,-964.0703792118792,-964.7136998986912,-1961.5659085969191,15.876646518970118,934.6542363471866,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
5,Rajbari,Kharif 1,82.5,Dalim,April,No need to do,0.3398006690970099,0.3871508152866756,-964.0703792118792,-964.7136998986912,-1961.5659085969191,15.876646518970118,934.6542363471866,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
0.3104789194,Rajbari,Kharif 1,72.5,Date Palm,April,No need to do,0.3398006690970099,0.3871508152866756,-964.0703792118792,-964.7136998986912,-1961.5659085969191,15.876646518970118,934.6542363471866,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
27.58857143,Rajbari,Kharif 1,70.0,Green Coconut,May,June to August,0.3398006690970099,0.3871508152866756,-964.0703792118792,-964.7136998986912,-1961.5659085969191,15.876646518970118,934.6542363471866,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
11.94346979,Rajbari,Kharif 1,70.0,Green Papaya,June,June to August,0.3398006690970099,0.3871508152866756,-964.0703792118792,-964.7136998986912,-1961.5659085969191,15.876646518970118,934.6542363471866,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
5.85,Rajbari,Kharif 1,67.5,Guava,April,No need to do,0.3398006690970099,0.3871508152866756,-964.0703792118792,-964.7136998986912,-1961.5659085969191,15.876646518970118,934.6542363471866,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
45.07839721,Rajbari,Kharif 1,82.5,Jack Fruit,April,No need to do,0.3398006690970099,0.3871508152866756,-964.0703792118792,-964.7136998986912,-1961.5659085969191,15.876646518970118,934.6542363471866,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
3.54691689,Rajbari,Kharif 1,80.0,Jambura,April,No need to do,0.3398006690970099,0.3871508152866756,-964.0703792118792,-964.7136998986912,-1961.5659085969191,15.876646518970118,934.6542363471866,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
3.477777778,Rajbari,Kharif 1,80.0,Jhinga,April,May to June,0.3398006690970099,0.3871508152866756,-964.0703792118792,-964.7136998986912,-1961.5659085969191,15.876646518970118,934.6542363471866,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
4.070003026,Rajbari,Kharif 1,75.0,Jute,March,April to Aug,0.3398006690970099,0.3871508152866756,-964.0703792118792,-964.7136998986912,-1961.5659085969191,15.876646518970118,934.6542363471866,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
1.61038961,Rajbari,Kharif 1,72.5,Kakrol,April,May to July,0.3398006690970099,0.3871508152866756,-964.0703792118792,-964.7136998986912,-1961.5659085969191,15.876646518970118,934.6542363471866,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
#DIV/0!,Rajbari,Kharif 1,90.0,Kolmi Shak,March,April to Aug,0.3398006690970099,0.3871508152866756,-964.0703792118792,-964.7136998986912,-1961.5659085969191,15.876646518970118,934.6542363471866,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
4.403416557,Rajbari,Kharif 1,80.0,Lady’s Finger,April,May to June,0.3398006690970099,0.3871508152866756,-964.0703792118792,-964.7136998986912,-1961.5659085969191,15.876646518970118,934.6542363471866,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
2.352941176,Rajbari,Kharif 1,72.5,Maize 1,March,April to May,0.3398006690970099,0.3871508152866756,-964.0703792118792,-964.7136998986912,-1961.5659085969191,15.876646518970118,934.6542363471866,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
#DIV/0!,Rajbari,Kharif 1,85.0,Malta,June,June to August,0.3398006690970099,0.3871508152866756,-964.0703792118792,-964.7136998986912,-1961.5659085969191,15.876646518970118,934.6542363471866,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
5.96030314,Rajbari,Kharif 1,70.0,Mango,April,No need to do,0.3398006690970099,0.3871508152866756,-964.0703792118792,-964.7136998986912,-1961.5659085969191,15.876646518970118,934.6542363471866,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
5.516556291,Rajbari,Kharif 1,77.5,Mukhi Kachu,April,May to Sep,0.3398006690970099,0.3871508152866756,-964.0703792118792,-964.7136998986912,-1961.5659085969191,15.876646518970118,934.6542363471866,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
22.23333333,Rajbari,Kharif 1,80.0,Ripe Papaya,April,No need to do,0.3398006690970099,0.3871508152866756,-964.0703792118792,-964.7136998986912,-1961.5659085969191,15.876646518970118,934.6542363471866,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
4.363636364,Rajbari,Kharif 1,70.0,Safeda,April,No need to do,0.3398006690970099,0.3871508152866756,-964.0703792118792,-964.7136998986912,-1961.5659085969191,15.876646518970118,934.6542363471866,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
7.391304348,Rajbari,Kharif 1,65.0,Taramind,February,March to April,0.3398006690970099,0.3871508152866756,-964.0703792118792,-964.7136998986912,-1961.5659085969191,15.876646518970118,934.6542363471866,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
1.698717949,Rajbari,Kharif 1,70.0,Wood Apple,May,June to August,0.3398006690970099,0.3871508152866756,-964.0703792118792,-964.7136998986912,-1961.5659085969191,15.876646518970118,934.6542363471866,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
2.912568306,Rajshahi,Kharif 1,70.0,Amra,June,June to August,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
1.151600554,Rajshahi,Kharif 1,72.5,Aus,March,April to july,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
3.835004558,Rajshahi,Kharif 1,67.5,Beans,June,July to Nov,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
5.379834254,Rajshahi,Kharif 1,75.0,Chalkumra,March,April to July,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
5.625,Rajshahi,Kharif 1,82.5,Dalim,April,No need to do,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
5.708583539,Rajshahi,Kharif 1,72.5,Date Palm,April,No need to do,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
13.59534884,Rajshahi,Kharif 1,70.0,Green Coconut,May,June to August,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
40.41531165,Rajshahi,Kharif 1,70.0,Green Papaya,June,June to August,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
5.878807947,Rajshahi,Kharif 1,67.5,Guava,April,No need to do,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
25.9675,Rajshahi,Kharif 1,82.5,Jack Fruit,April,No need to do,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
5.28125,Rajshahi,Kharif 1,80.0,Jambura,April,No need to do,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
2.511187608,Rajshahi,Kharif 1,80.0,Jhinga,April,May to June,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
5.349990113,Rajshahi,Kharif 1,75.0,Jute,March,April to Aug,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
2.634146341,Rajshahi,Kharif 1,72.5,Kakrol,April,May to July,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
1.68,Rajshahi,Kharif 1,90.0,Kolmi Shak,March,April to Aug,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
3.417956656,Rajshahi,Kharif 1,80.0,Lady’s Finger,April,May to June,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
2.658735404,Rajshahi,Kharif 1,72.5,Maize 1,March,April to May,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
2.102484472,Rajshahi,Kharif 1,85.0,Malta,June,June to August,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
6.885343187,Rajshahi,Kharif 1,70.0,Mango,April,No need to do,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
4.551212938,Rajshahi,Kharif 1,77.5,Mukhi Kachu,April,May to Sep,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
16.46285714,Rajshahi,Kharif 1,80.0,Ripe Papaya,April,No need to do,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
1.1875,Rajshahi,Kharif 1,70.0,Safeda,April,No need to do,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
2.211267606,Rajshahi,Kharif 1,65.0,Taramind,February,March to April,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
2.967741935,Rajshahi,Kharif 1,70.0,Wood Apple,May,June to August,0.3026474514785224,0.3349605616708444,-602.0788992851748,-603.5882071331853,-2647.746572455115,14.988353919696678,981.1632526809556,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87
1.7265625,Rangamati,Kharif 1,70.0,Amra,June,June to August,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
0.6259725952,Rangamati,Kharif 1,72.5,Aus,March,April to july,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
1.430599369,Rangamati,Kharif 1,67.5,Beans,June,July to Nov,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
3.078470825,Rangamati,Kharif 1,75.0,Chalkumra,March,April to July,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
0.5,Rangamati,Kharif 1,82.5,Dalim,April,No need to do,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
1.284482759,Rangamati,Kharif 1,72.5,Date Palm,April,No need to do,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
1.701829925,Rangamati,Kharif 1,70.0,Green Coconut,May,June to August,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
15.42570281,Rangamati,Kharif 1,70.0,Green Papaya,June,June to August,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
6.141769743,Rangamati,Kharif 1,67.5,Guava,April,No need to do,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
13.87573964,Rangamati,Kharif 1,82.5,Jack Fruit,April,No need to do,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
7.397368421,Rangamati,Kharif 1,80.0,Jambura,April,No need to do,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
1.740596628,Rangamati,Kharif 1,80.0,Jhinga,April,May to June,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
#DIV/0!,Rangamati,Kharif 1,75.0,Jute,March,April to Aug,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
1.564766839,Rangamati,Kharif 1,72.5,Kakrol,April,May to July,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
2.292929293,Rangamati,Kharif 1,90.0,Kolmi Shak,March,April to Aug,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
1.477859779,Rangamati,Kharif 1,80.0,Lady’s Finger,April,May to June,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
1.336,Rangamati,Kharif 1,72.5,Maize 1,March,April to May,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
4.533333333,Rangamati,Kharif 1,85.0,Malta,June,June to August,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
1.634204909,Rangamati,Kharif 1,70.0,Mango,April,No need to do,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
2.644827586,Rangamati,Kharif 1,77.5,Mukhi Kachu,April,May to Sep,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
15.46,Rangamati,Kharif 1,80.0,Ripe Papaya,April,No need to do,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
0.5405405405,Rangamati,Kharif 1,70.0,Safeda,April,No need to do,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
0.7533460803,Rangamati,Kharif 1,65.0,Taramind,February,March to April,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
2.0657277,Rangamati,Kharif 1,70.0,Wood Apple,May,June to August,0.3656178573425237,-1.2243421412501998,-620.6099118294003,-637.0659209290227,-260.5573737873374,17.290463288123487,844.8319732818987,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
10,Rangpur,Kharif 1,70.0,Amra,June,June to August,0.2434905813790625,0.331052772471412,-115.31391772375798,-115.97232140734948,-3992.015041782016,22.662185586800007,985.0492344640646,6.09,14.0,1.42,33.35,40.81,9.85,Loamy (Thịt/Phù sa),1198.2,28.210163934426227,38.3,13.81,31,2.29344262295082,5.95,42.47
1.11011928,Rangpur,Kharif 1,72.5,Aus,March,April to july,0.2434905813790625,0.331052772471412,-115.31391772375798,-115.97232140734948,-3992.015041782016,22.662185586800007,985.0492344640646,6.09,14.0,1.42,33.35,40.81,9.85,Loamy (Thịt/Phù sa),1198.2,28.210163934426227,38.3,13.81,31,2.29344262295082,5.95,42.47
1.709558824,Rangpur,Kharif 1,67.5,Beans,June,July to Nov,0.2434905813790625,0.331052772471412,-115.31391772375798,-115.97232140734948,-3992.015041782016,22.662185586800007,985.0492344640646,6.09,14.0,1.42,33.35,40.81,9.85,Loamy (Thịt/Phù sa),1198.2,28.210163934426227,38.3,13.81,31,2.29344262295082,5.95,42.47
3.119250426,Rangpur,Kharif 1,75.0,Chalkumra,March,April to July,0.2434905813790625,0.331052772471412,-115.31391772375798,-115.97232140734948,-3992.015041782016,22.662185586800007,985.0492344640646,6.09,14.0,1.42,33.35,40.81,9.85,Loamy (Thịt/Phù sa),1198.2,28.210163934426227,38.3,13.81,31,2.29344262295082,5.95,42.47
3.142857143,Rangpur,Kharif 1,82.5,Dalim,April,No need to do,0.2434905813790625,0.331052772471412,-115.31391772375798,-115.97232140734948,-3992.015041782016,22.662185586800007,985.0492344640646,6.09,14.0,1.42,33.35,40.81,9.85,Loamy (Thịt/Phù sa),1198.2,28.210163934426227,38.3,13.81,31,2.29344262295082,5.95,42.47
3.76,Rangpur,Kharif 1,72.5,Date Palm,April,No need to do,0.2434905813790625,0.331052772471412,-115.31391772375798,-115.97232140734948,-3992.015041782016,22.662185586800007,985.0492344640646,6.09,14.0,1.42,33.35,40.81,9.85,Loamy (Thịt/Phù sa),1198.2,28.210163934426227,38.3,13.81,31,2.29344262295082,5.95,42.47
15.83660131,Rangpur,Kharif 1,70.0,Green Coconut,May,June to August,0.2434905813790625,0.331052772471412,-115.31391772375798,-115.97232140734948,-3992.015041782016,22.662185586800007,985.0492344640646,6.09,14.0,1.42,33.35,40.81,9.85,Loamy (Thịt/Phù sa),1198.2,28.210163934426227,38.3,13.81,31,2.29344262295082,5.95,42.47
14.70512821,Rangpur,Kharif 1,70.0,Green Papaya,June,June to August,0.2434905813790625,0.331052772471412,-115.31391772375798,-115.97232140734948,-3992.015041782016,22.662185586800007,985.0492344640646,6.09,14.0,1.42,33.35,40.81,9.85,Loamy (Thịt/Phù sa),1198.2,28.210163934426227,38.3,13.81,31,2.29344262295082,5.95,42.47
8.880829016,Rangpur,Kharif 1,67.5,Guava,April,No need to do,0.2434905813790625,0.331052772471412,-115.31391772375798,-115.97232140734948,-3992.015041782016,22.662185586800007,985.0492344640646,6.09,14.0,1.42,33.35,40.81,9.85,Loamy (Thịt/Phù sa),1198.2,28.210163934426227,38.3,13.81,31,2.29344262295082,5.95,42.47
