AP Ratio,District,Season,Avg Humidity,Crop Name,Transplant,Growth,NDVI_Season_Mean,EVI,LAI,FPAR,LST_Kelvin,Soil_Moisture_mm,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Silt,CN_Ratio,Dominant_Soil_Texture,Rainfall,Temp_Mean,Temp_Max,Temp_Min,Heat_Stress_Days,Wind_Mean,Wind_Max,Rain_Temp_Ratio
3.684551016,Naogaon,Rabi,70.0,Ginger,Oct,Nov to March,0.380005,0.654385,1.054358,0.286835,293.086735,8.279012,837.602888,6.68,15.97,1.28,44.06,37.27,12.49,Clayey (Sét),74.05,18.431211,29.53,7.16,0,1.485806,6.27,4.02
5.65929801,Rajshahi,Kharif 2,77.5,Betelnut,July,Aug to Jan,0.446409,0.750521,1.575057,0.334005,301.271194,25.323671,852.73106,6.21,17.35,1.25,45.89,37.65,13.89,Clayey (Sét),804.68,27.575297,37.82,18.15,9,2.151196,7.89,29.18
0.28125,Thakurgaon,Kharif 2,82.5,Motor,Oct,Nov to March,0.472735,0.77227,1.610069,0.491927,297.818316,27.098169,690.5248755215079,5.47,17.8,1.44,36.8,30.17,12.35,Loamy (Thịt/Phù sa),1137.55,27.810325203252034,33.68,18.24,0,1.992032520325204,7.4,40.9
#DIV/0!,Bogura,Kharif 2,82.5,Shalgom,Sep,Oct to Nov,0.340269,0.629006,1.028327,0.248173,298.053384,21.990045,788.5407535084446,6.3,15.58,1.32,36.99,42.73,11.79,Loamy (Thịt/Phù sa),913.65,27.936585365853656,34.8,18.46,0,2.2352032520325205,7.91,32.7
3.955357143,Manikganj,Kharif 2,80.0,Gourd,July,Aug to Jan,0.364042,0.635308,1.183553,0.291079,301.333326,23.603985,855.2757419547362,5.67,19.35,1.61,35.97,39.84,12.01,Loamy (Thịt/Phù sa),1117.67,27.83479674796748,33.61,18.75,0,2.1726016260162604,8.25,40.15
3.773333333,Barguna,Kharif 1,80.0,Ripe Papaya,April,No need to do,0.284007,0.515294,0.611154,0.117576,299.634153,27.169606,1012.5961121273994,5.77,28.09,2.86,29.33,48.27,9.82,Loamy (Thịt/Phù sa),875.14,28.4955737704918,35.98,18.28,5,2.7315573770491803,5.38,30.71
2.744444444,Pabna,Kharif 1,72.5,Maize 1,March,April to May,0.329948,0.59331,0.789958,0.222857,300.569518,24.975502,947.9696019997368,6.12,17.83,1.33,38.53,44.02,13.4,Loamy (Thịt/Phù sa),638.57,29.175901639344264,42.43,15.23,53,2.4836065573770494,6.75,21.89
0.9198497182,Barguna,Kharif 1,70.0,Amra,June,June to August,0.342406,0.610923,1.020478,0.260137,302.654392,22.487461,1012.5961121273994,5.77,28.09,2.86,29.33,48.27,9.82,Loamy (Thịt/Phù sa),875.14,28.4955737704918,35.98,18.28,5,2.7315573770491803,5.38,30.71
#DIV/0!,Narsingdi,Kharif 1,70.0,Safeda,April,No need to do,0.330184,0.607462,0.803329,0.233757,300.662324,26.025598,835.1781024002817,5.42,19.27,1.65,35.11,33.69,11.67,Loamy (Thịt/Phù sa),1043.06,28.513934426229508,40.93,15.5,46,2.537540983606557,6.3,36.58
1.956793671,Manikganj,Rabi,72.5,Boro,Nov,Dec to March,0.427703,0.70976,1.378357,0.38268,290.283597,9.820225,822.7170520904577,5.67,19.35,1.61,35.97,39.84,12.01,Loamy (Thịt/Phù sa),91.45,19.44533333333333,30.56,8.4,0,1.3493333333333333,4.2,4.7
#DIV/0!,Meherpur,Kharif 1,72.5,Maize 1,March,April to May,0.387384,0.67472,1.101235,0.335163,302.110984,25.779015,836.4072965637134,6.61,14.16,1.25,37.82,44.58,11.32,Loamy (Thịt/Phù sa),424.36,29.86918032786885,43.6,15.07,77,2.4805737704918034,6.96,14.21
4.974417717,Mymensingh,Kharif 2,85.0,Radish,Oct,Nov to Feb,0.465918,0.761345,1.801682,0.436134,300.955348,27.539659,722.0789151781311,5.8,16.9,1.64,28.89,39.69,10.3,Loamy (Thịt/Phù sa),1391.11,27.50455284552845,34.86,18.34,0,1.5408130081300817,5.49,50.58
4.516620097,Satkhira,Kharif 2,57.5,Oal Kachu,Sep,Oct to Dec,0.352344,0.607607,1.11158,0.253403,302.716747,25.759146,786.177992,5.82,36.52,4.3,34.29,50.7,8.49,Loamy (Thịt/Phù sa),1342.67,29.331002,34.11,19.53,0,1.752413,6.08,45.77
7.830282862,Lalmonirhat,Kharif 2,77.5,Cauliflower,Sep,Nov to Jan,0.426424,0.721068,1.288802,0.377903,300.428695,27.253828,697.8417930736712,5.71,15.57,1.87,31.11,29.93,8.32,Loamy (Thịt/Phù sa),993.02,27.780162601626017,34.92,17.93,0,1.8404878048780489,5.77,35.74
1.488283948,Kishoreganj,Kharif 1,80.0,Dalim,April,No need to do,0.175603,0.37152,0.307915,0.0746,300.331667,28.651855,835.883924,5.55,18.04,1.5,30.65,33.56,12.0,Loamy (Thịt/Phù sa),1555.82,27.797345,44.56,16.3,58,2.238794,6.45,55.97
3.161490683,Sylhet,Kharif 1,75.0,Chalkumra,March,April to July,0.104751,0.22335,0.438663,0.028854,299.06395,28.36551,1019.7318102325816,5.42,24.03,1.79,27.71,27.09,13.42,Loamy (Thịt/Phù sa),2078.94,27.40467213114754,36.89,13.58,15,1.5492622950819672,4.69,75.86
#DIV/0!,Chandpur,Kharif 2,37.5,Gram,Aug,Sep to Oct,0.356849,0.610759,1.143097,0.262186,299.471153,29.145359,812.814493,5.37,32.23,3.39,34.08,38.36,9.49,Loamy (Thịt/Phù sa),1291.28,26.772584,31.15,18.14,0,2.243878,7.87,48.23
2.071539144,Naogaon,Kharif 1,75.0,Date Palm,April,No need to do,0.29487,0.560841,1.091919,0.184454,303.468409,25.133203,838.745683,6.66,16.19,1.26,42.79,38.69,12.83,Clayey (Sét),607.54,31.995023,41.61,13.43,80,2.159591,6.05,18.99
1.898876404,Lalmonirhat,Kharif 2,67.5,Garlic,Oct,Nov to Jan,0.394379,0.673636,1.396721,0.323391,300.319699,23.727425,697.8417930736712,5.71,15.57,1.87,31.11,29.93,8.32,Loamy (Thịt/Phù sa),993.02,27.780162601626017,34.92,17.93,0,1.8404878048780489,5.77,35.74
1.379251714,Dhaka,Kharif 2,75.0,Barbati,Sep,Oct to Dec,0.31075,0.557447,0.9621,0.221826,298.491125,24.159177,979.742471,5.46,17.15,1.46,37.5,30.82,11.72,Loamy (Thịt/Phù sa),1136.09,27.026249,32.96,18.88,0,2.090292,7.06,42.04
1.566433566,Chattogram,Kharif 1,90.0,Kolmi Shak,March,April to Aug,0.338639,0.57273,0.995372,0.246237,296.967926,27.451331,946.2680070309596,5.46,21.72,1.8,31.18,39.32,12.06,Loamy (Thịt/Phù sa),1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,43.63
10,Rangpur,Kharif 1,70.0,Amra,June,June to August,0.30105,0.568721,0.77202,0.157174,299.778036,24.703268,985.0492344640646,6.09,14.0,1.42,33.35,40.81,9.85,Loamy (Thịt/Phù sa),1198.2,28.210163934426227,38.3,13.81,31,2.29344262295082,5.95,42.47
0.3238747554,Bandarban,Kharif 1,85.0,Malta,June,June to August,0.446956,0.763388,1.972998,0.34211,297.377133,28.113833,871.7745668248141,5.45,18.91,1.99,29.82,31.59,9.5,Loamy (Thịt/Phù sa),1122.24,26.3438524590164,37.14,12.88,24,0.1083606557377049,0.93,42.6
18.87631579,Lalmonirhat,Kharif 1,82.5,Jack Fruit,April,No need to do,0.35848,0.624983,1.502961,0.300841,301.346488,29.702043,847.766359646961,5.71,15.57,1.87,31.11,29.93,8.32,Loamy (Thịt/Phù sa),1572.26,27.49467213114754,37.59,13.55,17,2.044918032786885,6.81,57.18
1.75274136,Narsingdi,Rabi,77.5,Danta Shak,March,April to Aug,0.448677,0.742601,1.324099,0.376376,289.285807,10.930708,754.925473,5.34,19.19,1.72,35.35,33.04,11.14,Loamy (Thịt/Phù sa),82.2,19.55633,29.04,8.92,0,1.269998,3.88,4.2
23.503938132,Manikganj,Kharif 2,65.0,Sugarcane,Oct,Nov to Aug,0.423601,0.723341,1.869977,0.353258,299.400085,25.234874,930.492331,5.74,19.19,1.63,35.52,38.23,11.79,Loamy (Thịt/Phù sa),1101.33,27.866551,34.23,18.6,4,2.090619,8.7,39.52
1.545454545,Brahmanbaria,Kharif 2,82.5,Shalgom,Sep,Oct to Nov,0.345328,0.623645,1.111396,0.229671,300.989446,23.062582,757.6894362057643,5.49,25.69,2.83,33.81,38.55,9.07,Loamy (Thịt/Phù sa),1124.16,27.68121951219512,33.87,18.72,0,1.6234146341463416,5.66,40.61
3.333333333,Kurigram,Rabi,60.0,Boroi,July,No need to do,0.416851,0.7043,1.187383,0.415945,290.789358,11.529673,930.224707307822,5.72,18.09,2.21,32.35,31.54,8.18,Loamy (Thịt/Phù sa),82.39,18.50783333333333,29.15,7.75,0,1.2979166666666666,6.09,4.45
3.834482759,Jhenaidah,Kharif 1,75.0,Chalkumra,March,April to July,0.339294,0.61534,0.725011,0.245253,302.946538,25.40082,766.1341203091143,6.2,20.05,1.55,31.91,51.4,12.93,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
1.291596686,Sirajganj,Rabi,57.5,Wheat,Dec,Jan  to  March,0.413157,0.707129,1.532652,0.35884,291.731476,10.309425,1031.258885,6.2,22.11,1.29,42.34,37.16,17.14,Clayey (Sét),84.07,20.25712,31.3,8.41,0,1.326019,4.34,4.15
1.913230567,Rajbari,Kharif 1,70.0,Maize 1,March,April to May,0.378704,0.663568,1.341065,0.378868,300.157376,24.641976,814.000287,5.95,20.75,1.65,33.38,49.65,12.6,Loamy (Thịt/Phù sa),578.95,28.186051,42.19,15.28,37,2.454162,6.12,20.54
0.483596242,Nilphamari,Kharif 2,75.0,Rape & Mustard,Oct,Nov to Feb,0.465927,0.763975,1.59836,0.397519,297.609041,26.922489,777.269938,5.86,14.56,1.54,29.36,39.8,9.46,Loamy (Thịt/Phù sa),1091.6,26.580945,33.64,17.26,0,1.683998,6.19,41.07
#DIV/0!,Netrokona,Kharif 2,35.0,Gram,Aug,Sep to Oct,0.293977,0.554189,0.885689,0.189916,298.378265,23.414103,840.624529,5.76,18.11,1.87,31.61,33.66,9.7,Loamy (Thịt/Phù sa),1381.26,25.424605,35.86,16.85,0,1.674039,5.51,54.33
3.082808281,Tangail,Kharif 1,75.0,Chalkumra,March,April to July,0.125979,0.264105,0.265223,0.03821,303.319805,27.177602,1027.7592711732275,6.1,19.62,1.74,30.62,38.7,11.27,Loamy (Thịt/Phù sa),1038.79,28.663278688524592,41.07,15.07,48,2.3401639344262297,6.82,36.24
0.727173061,Kushtia,Rabi,87.5,Groundnut,Oct,Nov to March,0.455568,0.737515,1.487951,0.381915,289.037972,9.747296,812.591416,6.43,18.52,1.48,38.49,44.38,12.54,Loamy (Thịt/Phù sa),95.11,19.059989,29.17,7.65,0,1.412615,5.0,4.99
0.750290568,Jhallokati,Kharif 1,70.0,Kakrol,April,May to July,0.367554,0.628717,1.471993,0.294677,303.646753,24.168643,679.450171,5.38,46.62,5.99,29.16,44.44,7.78,Loamy (Thịt/Phù sa),624.89,29.587662,43.8,16.2,55,2.492098,5.44,21.12
1.272727273,Barguna,Kharif 1,72.5,Kakrol,April,May to July,0.267244,0.496259,0.803709,0.193403,300.727359,27.95508,1012.5961121273994,5.77,28.09,2.86,29.33,48.27,9.82,Loamy (Thịt/Phù sa),875.14,28.4955737704918,35.98,18.28,5,2.7315573770491803,5.38,30.71
1.391407233,Narsingdi,Kharif 1,77.5,Jhinga,April,May to June,0.265569,0.483094,0.57146,0.203903,299.810247,25.295506,749.138853,5.45,19.94,1.68,34.4,33.24,11.85,Loamy (Thịt/Phù sa),970.39,27.338948,40.57,14.74,48,2.407157,6.16,35.49
0.25,Kishoreganj,Rabi,45.0,Sesame,Nov,Dec to Jan,0.401277,0.677419,1.247074,0.278947,290.877517,13.020647,933.054522127512,5.45,18.19,1.5,31.26,34.14,12.12,Loamy (Thịt/Phù sa),79.21,19.376166666666663,30.48,8.63,0,1.1385833333333333,4.29,4.09
0.677643546,Chattogram,Kharif 2,35.0,Arhar,Aug,Sep to Oct,0.493281,0.80135,1.733659,0.394648,301.383257,25.758348,714.564064,5.42,22.18,1.76,30.08,39.11,12.58,Loamy (Thịt/Phù sa),1392.23,27.991491,35.96,20.89,1,2.448162,11.25,49.74
2.333970682,Feni,Kharif 1,70.0,Mango,April,No need to do,0.277084,0.503423,0.97493,0.220229,298.452731,25.840372,1211.038877783889,5.49,19.05,1.53,38.96,34.61,12.44,Loamy (Thịt/Phù sa),1134.36,27.39,36.32,14.02,10,2.403688524590164,6.22,41.41
10.0875,Dhaka,Kharif 1,80.0,Ripe Papaya,April,No need to do,0.287306,0.547223,0.858708,0.203184,301.114121,26.428398,1029.2200406180193,5.48,17.23,1.47,35.84,31.12,11.71,Loamy (Thịt/Phù sa),1043.06,28.513934426229508,40.93,15.5,46,2.537540983606557,6.3,36.58
0.4216027875,Gopalganj,Kharif 2,82.5,Motor,Oct,Nov to March,0.511269,0.804396,1.828427,0.408002,298.673842,26.489795,647.2486283291205,5.56,34.91,2.99,29.61,47.24,11.67,Loamy (Thịt/Phù sa),1238.15,27.71390243902439,33.63,18.56,0,2.1439024390243904,7.37,44.67
5.909709017,Chuadanga,Rabi,67.5,Onion,Oct,Nov to March,0.482535,0.780794,1.549887,0.411016,290.335447,11.842818,759.235343,6.39,16.17,1.32,41.68,44.31,12.2,Clayey (Sét),89.77,19.120351,29.94,7.14,0,1.411511,4.98,4.69
14.58974359,Brahmanbaria,Kharif 1,80.0,Ripe Papaya,April,No need to do,0.289624,0.546576,0.643398,0.204054,299.742468,26.276955,799.0592515618822,5.49,25.69,2.83,33.81,38.55,9.07,Loamy (Thịt/Phù sa),1184.34,28.060081967213115,39.2,14.82,43,2.309754098360656,6.61,42.21
1,Rajbari,Rabi,80.0,Laushak,Sep,Oct to Nov,0.351083,0.615622,1.017968,0.290486,290.776251,10.527351,810.0591390529381,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),101.19,19.232916666666664,30.32,7.6,0,1.4094166666666663,4.93,5.26
2.641509434,Narayanganj,Kharif 2,80.0,Betelnut,July,Aug to Jan,0.408451,0.704847,1.422962,0.318121,295.670472,24.473055,874.9909430059633,5.47,26.4,1.78,35.63,34.64,14.82,Loamy (Thịt/Phù sa),1147.69,27.867154471544715,33.03,18.76,0,2.1950406504065043,7.91,41.18
2.458226483,Panchagar,Rabi,82.5,Danta,March,April to Aug,0.362211,0.635511,1.033035,0.241332,291.605595,8.960409,774.521881,5.89,16.79,1.7,23.9,40.12,9.9,Loamy (Thịt/Phù sa),67.82,19.039216,29.29,8.44,0,1.106959,6.08,3.56
25.797688884,Rajbari,Kharif 2,77.5,Green Palmyra,April,No need to do,0.427705,0.720016,1.288606,0.332173,300.333902,25.003237,842.831716,5.89,20.79,1.71,31.41,49.68,12.16,Loamy (Thịt/Phù sa),978.08,28.27053,35.29,17.78,1,2.019827,8.09,34.6
2.671271372,Jamalpur,Kharif 1,80.0,Jhinga,April,May to June,0.177233,0.369231,0.508222,0.030169,298.554307,24.327405,909.250906,5.87,15.83,1.5,30.81,41.67,10.55,Loamy (Thịt/Phù sa),1275.88,27.151149,38.71,15.28,29,2.268708,6.39,46.99
3.167466484,Rajshahi,Kharif 2,75.0,Cucumber,Sep,Nov to March,0.385167,0.668449,1.491719,0.311657,298.46884,24.332392,832.702232,6.4,17.66,1.22,43.92,37.28,14.48,Clayey (Sét),864.14,28.402003,37.95,18.14,4,2.19182,8.01,30.42
2,Rangpur,Kharif 1,90.0,Kolmi Shak,March,April to Aug,0.214371,0.401299,0.609642,0.082708,300.330292,24.138397,985.0492344640646,6.09,14.0,1.42,33.35,40.81,9.85,Loamy (Thịt/Phù sa),1198.2,28.210163934426227,38.3,13.81,31,2.29344262295082,5.95,42.47
3.615528166,Mymensingh,Rabi,60.0,Boroi,February,No need to do,0.395336,0.662148,1.166802,0.326492,293.013622,9.130969,755.19641,5.6,16.61,1.63,28.63,40.9,10.19,Loamy (Thịt/Phù sa),77.33,19.362387,29.75,8.0,0,1.095126,4.18,3.99
0.6891891892,Bhola,Kharif 2,35.0,Gram,Aug,Sep to Oct,0.210837,0.438702,0.678851,0.176258,299.675006,25.227317,869.4370050584955,5.57,20.69,2.03,31.66,41.22,10.19,Loamy (Thịt/Phù sa),2272.77,28.43642276422764,31.57,21.83,0,3.5834959349593496,10.3,79.92
2.174787316,Cumilla,Rabi,75.0,Lal Shak,Sep,Oct to Nov,0.41965,0.708569,1.372287,0.301069,292.979985,11.312786,676.0413020644064,5.4,17.5,1.5,36.98,37.43,11.66,Loamy (Thịt/Phù sa),73.68,19.19066666666667,30.34,8.36,0,1.0931666666666666,3.32,3.84
9.636363636,Lakshmipur,Kharif 1,82.5,Jack Fruit,April,No need to do,0.309326,0.546131,0.769421,0.226607,300.157419,26.350293,933.014460022504,5.59,33.99,4.02,34.46,34.77,8.45,Loamy (Thịt/Phù sa),897.09,28.29688524590164,38.75,16.37,34,2.7896721311475408,6.68,31.7
1.010774397,Natore,Kharif 2,75.0,Barbati,Sep,Oct to Dec,0.39263,0.703652,1.222449,0.294961,300.959732,25.597013,824.838861,6.61,16.31,1.25,44.71,34.75,12.99,Clayey (Sét),760.02,27.391972,34.44,18.72,11,2.167979,8.35,27.75
8.5625,Kurigram,Kharif 1,80.0,Jambura,April,No need to do,0.250299,0.483172,0.702564,0.167571,299.815328,26.695487,969.6510007084167,5.72,18.09,2.21,32.35,31.54,8.18,Loamy (Thịt/Phù sa),1572.26,27.49467213114754,37.59,13.55,17,2.044918032786885,6.81,57.18
6.405545927,Rajbari,Kharif 2,70.0,Puishak,Aug,Sep to Jan,0.401989,0.667937,1.544129,0.380427,300.399373,25.886746,789.1933034717302,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),996.2,27.804227642276423,34.21,18.74,0,2.1582926829268296,7.83,35.83
5.390917286,Netrokona,Rabi,77.5,Banana,Jan,Jan to Jan,0.482431,0.79016,1.62686,0.427987,287.294832,8.113608,876.630127,5.68,18.18,1.8,29.63,34.97,10.12,Loamy (Thịt/Phù sa),79.39,19.407004,33.26,8.62,0,1.111808,3.87,4.09
3.821770101,Noakhali,Rabi,80.0,Sweet Potato,Nov,Dec to March,0.410055,0.686312,1.166849,0.328098,294.260778,8.643096,759.732214,5.4,28.9,2.05,35.3,37.53,14.07,Loamy (Thịt/Phù sa),117.96,22.897192,30.73,12.83,0,2.6568,6.54,5.15
2.709874538,Gaibandha,Rabi,67.5,Onion,Oct,Nov to March,0.292022,0.547862,0.603947,0.210535,290.789409,8.065328,988.234001,5.99,14.51,1.29,31.8,38.9,11.2,Loamy (Thịt/Phù sa),83.85,19.300232,28.93,8.69,0,1.231986,4.38,4.34
1.659474326,Gazipur,Rabi,82.5,Danta,March,April to Aug,0.437973,0.724864,1.579244,0.337441,290.587344,12.533442,795.953202,5.32,17.54,1.28,33.59,32.77,13.74,Loamy (Thịt/Phù sa),77.5,18.919906,30.12,8.54,0,1.201019,3.97,4.1
3.528658082,Munshiganj,Rabi,67.5,Onion,Oct,Nov to March,0.339202,0.617093,1.125769,0.318831,291.641747,11.124248,845.635623,5.62,18.43,1.79,36.63,36.71,10.28,Loamy (Thịt/Phù sa),94.45,19.958501,28.9,9.19,0,1.411341,4.14,4.73
1.885637782,Bogura,Rabi,80.0,Danta Shak,March,April to Aug,0.33074,0.608789,1.293179,0.278395,287.607396,11.758215,933.543312,6.33,15.71,1.34,37.08,43.81,11.72,Loamy (Thịt/Phù sa),79.41,18.932525,30.13,8.21,0,1.334289,7.21,4.19
6.179836512,Chuadanga,Kharif 2,61.0,Oal Kachu,Sep,Oct to Dec,0.421398,0.700947,1.339599,0.33383,298.363231,24.900708,710.1506447053257,6.47,16.55,1.33,42.32,43.43,12.43,Clayey (Sét),774.47,27.95178861788618,35.82,17.95,3,2.198455284552846,7.92,27.71
11.76744186,Rajbari,Kharif 2,70.0,Black Berry,June,July to August,0.421683,0.715916,1.537895,0.377564,297.450078,22.818542,789.1933034717302,5.91,20.73,1.69,32.21,49.63,12.26,Loamy (Thịt/Phù sa),996.2,27.804227642276423,34.21,18.74,0,2.1582926829268296,7.83,35.83
2.024428227,Sirajganj,Kharif 1,80.0,Jhinga,April,May to June,0.206136,0.405231,0.676686,0.039343,302.402134,29.539408,980.427124,6.04,22.04,1.33,42.33,37.45,16.61,Clayey (Sét),1074.98,28.001193,39.02,15.48,58,2.373898,6.52,38.39
1.613168724,Khulna,Rabi,80.0,Laushak,Sep,Oct to Nov,0.420107,0.733328,1.501325,0.374375,288.626346,11.061881,650.3819804883071,5.95,40.92,3.75,32.45,51.21,10.91,Loamy (Thịt/Phù sa),127.01,19.33708333333333,30.76,7.52,0,1.347,4.74,6.57
2.287467228,Patuakhali,Kharif 2,80.0,Gourd,July,Aug to Jan,0.439516,0.733307,1.617266,0.386303,302.215846,30.604062,843.447523,5.89,26.94,2.81,31.0,45.95,9.57,Loamy (Thịt/Phù sa),2428.13,30.330716,32.33,22.47,1,3.804328,10.39,80.05
18.62680066,Narsingdi,Kharif 1,70.0,Green Coconut,May,June to August,0.36533,0.647365,0.895143,0.31676,296.762817,27.591553,717.331906,5.31,19.66,1.6,35.32,33.35,12.32,Loamy (Thịt/Phù sa),1060.66,26.670867,40.22,15.15,53,2.51053,5.67,39.77
0.659983271,Brahmanbaria,Rabi,85.0,Groundnut,Oct,Nov to March,0.405668,0.704752,1.294851,0.356058,291.406638,8.367747,848.036045,5.7,24.95,2.82,34.32,40.26,8.84,Loamy (Thịt/Phù sa),70.24,20.356188,32.15,9.2,0,1.069262,3.64,3.45
#DIV/0!,Cumilla,Kharif 2,35.0,Gram,Aug,Sep to Oct,0.437269,0.746575,1.415601,0.336642,295.506172,23.816052,744.350021,5.38,17.18,1.52,36.49,37.02,11.28,Loamy (Thịt/Phù sa),1105.39,25.236518,31.47,18.3,1,1.793821,5.7,43.8
10.695855977,Chattogram,Kharif 1,77.5,Jambura,April,No need to do,0.424298,0.739743,1.66245,0.353428,299.034532,28.761257,720.991455,5.46,21.61,1.75,30.07,39.13,12.33,Loamy (Thịt/Phù sa),1195.69,27.190245,38.02,16.16,6,3.023388,6.53,43.97
12.429748091,Gopalganj,Kharif 1,80.0,Jambura,April,No need to do,0.428216,0.695083,1.409728,0.393194,303.57481,27.174338,743.554113,5.46,34.98,3.04,28.43,48.94,11.51,Loamy (Thịt/Phù sa),639.75,31.93411,41.61,15.43,75,2.410284,5.98,20.03
3.221936019,Rangamati,Rabi,77.5,Lemon,Jan,Jan to Jan,0.66468,0.956458,3.292929,0.621315,290.825536,11.453363,617.355701,5.42,17.88,1.35,29.05,35.31,13.26,Loamy (Thịt/Phù sa),103.94,20.652372,31.26,9.42,0,1.725157,4.47,5.03
5.087962963,Joypurhat,Kharif 2,80.0,Gourd,July,Aug to Jan,0.402467,0.679548,1.194743,0.307634,299.4297,25.24104,755.5575616431244,6.43,14.77,1.39,37.87,40.91,10.62,Loamy (Thịt/Phù sa),783.3,27.9830081300813,35.83,17.28,4,2.051056910569106,7.97,27.99
5.192771084,Magura,Kharif 1,77.5,Mukhi Kachu,April,May to Sep,0.369765,0.632623,0.96123,0.33764,301.660309,24.896725,924.633053171217,6.11,20.14,1.7,31.15,51.14,11.84,Loamy (Thịt/Phù sa),558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09
4.437656693,Brahmanbaria,Kharif 2,67.5,Sugarcane,Oct,Nov to Aug,0.432874,0.734719,1.421464,0.388899,299.487568,23.684077,873.610065,5.46,25.92,2.86,33.95,38.98,9.07,Loamy (Thịt/Phù sa),1090.75,28.867171,33.91,18.12,1,1.556801,5.51,37.78
3.978183604,Rajshahi,Rabi,67.5,Ginger,Oct,Nov to March,0.405348,0.701018,1.371883,0.351501,291.496727,11.717107,862.068147,6.55,18.06,1.25,43.82,36.21,14.48,Clayey (Sét),75.84,18.936996,31.09,7.97,0,1.440505,5.01,4.0
5.9,Gazipur,Kharif 1,70.0,Amra,June,June to August,0.323478,0.595152,0.741384,0.208847,302.388588,27.176905,967.6076764862764,5.52,17.0,1.32,34.17,33.55,12.87,Loamy (Thịt/Phù sa),1043.06,28.513934426229508,40.93,15.5,46,2.537540983606557,6.3,36.58
1.62605042,Barguna,Rabi,75.0,Lal Shak,Sep,Oct to Nov,0.363706,0.661982,1.30191,0.252594,295.606402,11.435543,787.0347263389742,5.77,28.09,2.86,29.33,48.27,9.82,Loamy (Thịt/Phù sa),229.52,20.84725,30.34,11.07,0,1.7281666666666666,4.26,11.01
5.359943102,Gopalganj,Kharif 2,75.0,Cabbage,Sep,Oct to Jan,0.511208,0.82114,1.803944,0.493794,300.6374,27.305984,699.457225,5.63,35.11,3.08,29.04,47.19,11.4,Loamy (Thịt/Phù sa),1227.76,27.10487,37.94,19.19,0,2.120963,7.36,45.3
2.242083073,Thakurgaon,Kharif 2,85.0,Radish,Oct,Nov to Feb,0.431696,0.710726,1.605558,0.368727,302.021222,25.490203,792.794941,5.48,17.75,1.44,35.91,29.62,12.31,Loamy (Thịt/Phù sa),1093.74,29.973898,31.97,18.93,0,2.008703,7.6,36.49
1.883761701,Rangamati,Rabi,70.0,Onion,Oct,Nov to March,0.534115,0.831944,1.635449,0.483593,290.951109,8.30551,635.092275,5.49,17.99,1.33,30.32,34.92,13.48,Loamy (Thịt/Phù sa),93.47,20.006532,32.98,9.63,0,1.691262,4.55,4.67
5.906449442,Chuadanga,Kharif 1,77.5,Mukhi Kachu,April,May to Sep,0.350805,0.619442,1.024887,0.272874,301.094575,23.546104,727.469377,6.39,16.54,1.34,42.64,42.49,12.35,Clayey (Sét),357.88,31.246716,42.9,14.7,78,2.89067,7.45,11.45
2.7,Panchagar,Kharif 1,85.0,Malta,June,June to August,0.362098,0.622997,1.12664,0.285117,298.437793,29.021934,876.4432697540432,5.85,17.03,1.69,24.59,40.01,10.07,Loamy (Thịt/Phù sa),1568.31,27.17926229508197,37.17,14.66,17,1.619344262295082,6.43,57.7
9.177969676,Meherpur,Kharif 2,77.5,Cauliflower,Sep,Nov to Jan,0.382883,0.681554,1.435551,0.296594,298.160421,24.910011,834.381617,6.43,14.34,1.26,37.85,43.74,11.38,Loamy (Thịt/Phù sa),762.99,27.63522,34.86,17.83,7,2.271207,8.74,27.61
1.435799124,Narsingdi,Kharif 1,82.5,Jhinga,April,May to June,0.287284,0.560125,0.681437,0.211213,300.401531,27.257801,770.90409,5.47,19.01,1.6,34.64,33.55,11.87,Loamy (Thịt/Phù sa),1072.95,29.32349,39.35,14.98,45,2.565141,6.46,36.59
4.004056795,Rangamati,Kharif 2,85.0,Radish,Oct,Nov to Feb,0.520119,0.79813,2.03506,0.43492,299.859576,25.733812,525.1085603972841,5.48,17.42,1.3,29.9,35.75,13.39,Loamy (Thịt/Phù sa),1450.75,28.04821138211382,34.55,19.76,0,2.3628455284552845,11.27,51.72
0.5617327639,Rajshahi,Kharif 2,75.0,Rape & Mustard,Oct,Nov to Feb,0.415818,0.715474,1.449929,0.357658,298.744905,27.113289,755.9178007491287,6.5,17.93,1.27,44.25,36.96,14.11,Clayey (Sét),772.89,28.147723577235773,36.56,17.79,8,2.2247154471544714,8.45,27.46
1.607142857,Sylhet,Kharif 2,70.0,Palong Shak,Aug,Sep to Jan,0.366365,0.640095,1.211169,0.295139,303.271155,28.019876,736.6644168555142,5.42,24.03,1.79,27.71,27.09,13.42,Loamy (Thịt/Phù sa),1626.4,27.889105691056912,35.28,17.48,2,1.23,5.03,58.31
